ticket_id,ticket_date,customer_id,customer_tier,num_prev_tickets,avg_response_time_prev,issue_type,ticket_text,priority,sentiment_score,urgent_flag,activity_level
T000977,11/1/2026 1:46,C22335,Silver,5.0,15.0,Account,I would like to change my registered phone number.,Medium,-0.9984470009803772,0,Medium
T000978,11/1/2026 8:48,C55668,Gold,8.0,33.0,Login,I've tried resetting my password but still can't access my account. This is urgent.,High,-0.993649423122406,1,High
T000979,11/1/2026 18:44,C88991,Platinum,12.0,46.0,Delivery,My delivery is delayed for the third time. I need this resolved now.,High,-0.9982670545578003,0,High
T000980,12/1/2026 2:59,C33446,Classic,5.0,1.0,Payment,I have a question about a charge on my statement.,Medium,-0.9767405390739441,0,Medium
T000981,12/1/2026 12:25,C66779,Silver,3.0,9.0,Product,Can you provide more information about product Z?,Low,-0.9984388947486877,0,Low
T000982,12/1/2026 19:29,C99004,Gold,6.0,27.0,Refund,I'm requesting a refund for an item I returned last week.,Medium,-0.9956154823303223,0,Medium
T000983,13/1/2026 5:37,C11226,Platinum,9.0,37.0,Order,My order arrived incomplete. Please send the missing items urgently.,High,-0.9992341995239258,1,High
T000984,13/1/2026 13:38,C44559,Classic,2.0,6.0,Login,I am unable to log into my account. Please help immediately.,High,0.9748753905296326,0,Low
T000985,13/1/2026 21:50,C77882,Silver,5.0,14.0,Delivery,What is the estimated delivery time for my order?,Medium,-0.9992203712463379,0,Medium
T000986,14/1/2026 6:20,C12347,Gold,7.0,31.0,Payment,My card was charged twice for the same order. This needs to be fixed today.,High,-0.9993587136268616,0,Medium
T000987,14/1/2026 14:34,C67892,Platinum,10.0,41.0,Account,I need to close my account as soon as possible. This is an urgent request.,High,-0.9701390266418457,0,High
T000988,15/1/2026 0:15,C11227,Classic,1.0,2.5,Other,Just a general inquiry about your return policy.,Low,-0.5380732417106628,0,Low
T000989,15/1/2026 8:15,C44560,Silver,4.0,11.0,Refund,I would like to initiate a refund for an unwanted item.,Medium,-0.999460756778717,0,Low
T000990,15/1/2026 18:04,C77883,Gold,8.0,34.0,Login,I am completely locked out of my account and require immediate assistance.,High,-0.9991472959518433,0,High
T000991,16/1/2026 2:11,C99005,Platinum,11.0,43.0,Delivery,This is the second time my delivery has been missed. I am very frustrated.,High,-0.9994551539421082,0,High
T000992,16/1/2026 11:27,C22336,Classic,5.0,7.5,Product,I received the wrong size for the item I ordered.,Medium,-0.9997149109840393,0,Medium
T000993,16/1/2026 19:19,C55669,Classic,6.0,21.0,Order,Can you confirm if my order has been shipped yet?,Medium,-0.9976363182067871,0,Medium
T000994,17/1/2026 4:07,C88992,Gold,9.0,36.0,Payment,My payment has been declined multiple times. Please advise urgently.,High,-0.7748328447341919,1,High
T000995,17/1/2026 11:40,C33447,Platinum,12.0,47.0,Refund,I am demanding a refund for this faulty product. It needs to be resolved today.,High,-0.9997984766960144,0,High
T000996,17/1/2026 22:09,C66780,Classic,0.0,1.2,Login,I forgot my password and need to reset it.,Medium,-0.9994804263114929,0,Low
T000997,18/1/2026 6:07,C99006,Silver,2.0,5.0,Account,How do I update my billing information?,Low,-0.999091625213623,0,Low
T000998,18/1/2026 14:36,C11228,Gold,5.0,26.0,Delivery,My package seems to be lost in transit. Can you check on it?,Medium,-0.9995101690292358,0,Medium
T000999,18/1/2026 22:14,C44561,Platinum,8.0,38.5,Product,The item is not as described on your website. I need this resolved immediately.,High,-0.9977999329566956,0,High
T001000,19/1/2026 7:04,C77884,Classic,4.0,9.5,Order,My order is incorrect and I need it fixed ASAP.,High,-0.9997166991233826,1,Low
